channel,airtime,title,episode,genre,subgenre,runtime,description,thumbnail,age_rating,cast
EBS1[14],08:50:00,영유아 클래스e,2회,보도,보도,30,영유아 클래스e,,전체 이용가,정보 없음
EBS1[14],09:20:00,자이언트 펭TV,,애니,키즈,20,"남극에서 온 210cm 자이언트 펭귄, 펭수! 스타 크리에이터가 꿈인 펭수의 좌충우돌 성장기",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210518_38%2F16213245796254AVYh_JPEG%2F57_9612243_poster_image_1621324579571.jpg,12세 이상,펭수
EBS1[14],09:40:00,PD로그,58회,보도,보도,50,PD로그,,전체 이용가,정보 없음
EBS1[14],10:30:00,한국기행,,예능,"교양, 다큐멘터리",20,"대한민국의 숨은 비경을 찾아 떠나는 공간 여행. 역사와 풍습, 건축, 문화의 향기를 느끼고 전달하는 아름다운 시간 여행. 우리들이 모르고 있는 또 다른 우리들의 이야기를 담아내는 살아있는 현장 다큐멘터리 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F66%2F31%2F38%2F57_663138_poster_image_1501750912676.jpg,전체 이용가,정보 없음
EBS1[14],10:50:00,최고의 요리비결,,예능,"쿡방/먹방, 교양",30,"요리의 대가가 출연하여 평소에 즐겨 먹는 장, 찌개, 김치 등 기본 음식의 제조비법을 체계적으로 알려주는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F65%2F87%2F56%2F57_658756_poster_image_1563953124768.jpg,전체 이용가,황광희
EBS1[14],11:20:00,세계테마기행,,예능,"여행, 다큐멘터리",40,"단순한 여행 정보 프로그램에서 벗어나, 자유로운 배낭여행자만이 느낄 수 있는 살아있는 체험기를 전하는 다큐멘터리 프로그램",https://image.tmdb.org/t/p/w500/pHC70ke34d0pEOdhcx8lnWhRtqk.jpg,전체 이용가,정보 없음
EBS1[14],12:00:00,EBS뉴스 12,,보도,보도,10,EBS뉴스 12,,전체 이용가,정보 없음
EBS1[14],12:10:00,극한직업,,예능,"교양, 관찰리얼리티, 다큐멘터리",50,극한의 직업에 종사하는 사람들의 삶을 밀착 촬영하여 생생하게 보여줌으로써 역경을 극복하고 살아가고자 하는 사람들의 숭고한 의지와 잃어가고 있는 직업정신의 가치를 되돌아보는 프로그램,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210720_128%2F1626770380543xByz7_JPEG%2F57_661812_poster_image_1626770380479.jpg,전체 이용가,정보 없음
EBS1[14],13:00:00,EBS평생학교 1교시,,예능,교육예능,45,"EBS 평생학교 1교시 프로그램 소개입니다. 다양한 주제를 다루며, 시청자들의 평생 학습을 지원합니다.",https://www.ebs.co.kr/files/onair/photo/program_thumb/20221219170834683.png,전체 이용가,정보 없음
EBS1[14],13:45:00,EBS평생학교 2교시,,예능,교육예능,45,EBS 평생학교 2교시 프로그램에 대한 상세 정보입니다.,정보 없음,전체 이용가,정보 없음
EBS1[14],14:30:00,나의 두 번째 교과서,,예능,교육예능,40,"교과 연계 지식 교양 강의로서 학교를 졸업한 지 한참 지난 성인뿐 아니라 현재 교과를 배우고 있는 청소년들도 재미있게 들을 수 있도록, 과목의 기본 개념과 관련된 비하인드 스토리를 흥미롭게 전달한다.",https://image.tmdb.org/t/p/w500/zOIY6d6VH84GnyuL1FiJJI6q1J3.jpg,전체 이용가,정보 없음
EBS1[14],15:10:00,고향민국,,예능,교양,30,"우리가 태어나고 자라 온 곳, '고향'은 언제나 그립고 설레이는 말이다. '고향민국'은 대한민국 방방곡곡 각 마을 고유의 자연과 삶, 역사, 인물, 문화를 밀착 취재하여 잊혀져 가는 고향의 감성과 지역의 가치를 발굴, 소개한다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230418_187%2F1681796244639GYBW9_JPEG%2F57_31314051_poster_image_1681796244630.jpg,전체 이용가,이병준
EBS1[14],15:40:00,마샤와 곰,,애니,키즈,15,천방지축 꼬마소녀 '마샤'와 덩치 큰 '곰'이 만나면서 일어나는 이야기,https://image.tmdb.org/t/p/w500/hzmdHVPl85ATfQANX1bM7LcTVGJ.jpg,전체 이용가,정보 없음
EBS1[14],15:55:00,블록스,,애니,키즈,15,블록스 세계관을 배경으로 한 애니메이션 시리즈입니다.,https://image.tmdb.org/t/p/w500/4Qom9ChexgW8cnf2TUSPjsBJ4EV.jpg,전체 이용가,"셰릴 샌포드, 엠마누엘 듀란트 주니어, 아킬 샌포드, 데니스 샌드포드"
EBS1[14],16:10:00,딩동댕 딩동댕,,애니,키즈,50,가시별 대장의 가시 에너지로 인해 지구 아이들의 꿈과 희망 동심이 줄어들기 시작했고 번개맨은 지구 아이들을 돕기 위해 지구로 출동해요! 지구로 돌아온 번개맨! 번개맨은 혼자 지구의 많은 아이를 지켜야 하니 바쁘고 정신없어요. 이를 안타깝게 지켜본 뚝딱 아빠가 결심했어요! 바로 <번개 학교>를 만들고 미래의 영웅이 될 아이들을 모집하는데... 번개맨과 번개 학교 친구들은 악당들을 물리치고 어린이의 순수한 마음을 영원히 지킬 수 있을까요?,https://image.tmdb.org/t/p/w500/3Unkz4IqOHQclkk6ATNvEYvIDEH.jpg,전체 이용가,"딩딩, 동동, 댕댕"
EBS1[14],17:00:00,페파 피그,,애니,키즈,10,"페파 피그는 엄마, 아빠, 그리고 남동생 조지와 함께 사는 활기찬 돼지입니다. 그녀는 진흙 웅덩이에 뛰어드는 것과 큰 코웃음 소리를 내는 것을 좋아합니다.",https://image.tmdb.org/t/p/w500/aTaGTqkbMWoy0ef0M48qJkMltxE.jpg,전체 이용가,"존 스파크스, 아멜리 베아 스미스, 모웬나 뱅크스, 리차드 라이딩스, 키라 몬테이스"
EBS1[14],17:10:00,드래곤 길들이기 아홉 왕국의 전설,,애니,키즈,30,"드래곤 길들이기 사건 이후 1,300년이 지난 지금, 용은 현대 세계의 전설에 불과하다. 지질학적 변칙이 지구 표면에 수 마일 깊이의 거대한 균열을 열었을 때, 전 세계의 과학자들은 이 신비한 현상을 연구하기 위해 새로운 연구 시설에 모인다. 곧 부모에 의해 그 장소로 데려온 부적응 아이들 무리는 용에 대한 진실과 그들이 숨어있던 곳에 대한 비밀을 밝혀낸다.",https://image.tmdb.org/t/p/w500/4iVAFGq8KhFdvsP5dHVvVqs5ALu.jpg,전체 이용가,"제레미 샤다, 애슐리 리아오, 에이미 가르시아, 마커스 스크리브너, 빈센트 통"
EBS1[14],17:40:00,도레미 프렌즈 쇼츠,,애니,키즈,10,도레미 프렌즈의 귀엽고 유쾌한 쇼츠 영상 모음입니다.,정보 없음,전체 이용가,정보 없음
EBS1[14],17:50:00,자이언트 펭TV,,애니,키즈,20,"남극에서 온 210cm 자이언트 펭귄, 펭수! 스타 크리에이터가 꿈인 펭수의 좌충우돌 성장기",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210518_38%2F16213245796254AVYh_JPEG%2F57_9612243_poster_image_1621324579571.jpg,12세 이상,펭수
EBS1[14],18:10:00,EBS뉴스,,보도,보도,20,EBS뉴스,,전체 이용가,정보 없음
EBS1[14],18:30:00,글로벌 특선 다큐,,보도,보도,50,글로벌 특선 다큐,,전체 이용가,정보 없음
EBS1[14],19:20:00,고향민국,,예능,교양,30,"우리가 태어나고 자라 온 곳, '고향'은 언제나 그립고 설레이는 말이다. '고향민국'은 대한민국 방방곡곡 각 마을 고유의 자연과 삶, 역사, 인물, 문화를 밀착 취재하여 잊혀져 가는 고향의 감성과 지역의 가치를 발굴, 소개한다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230418_187%2F1681796244639GYBW9_JPEG%2F57_31314051_poster_image_1681796244630.jpg,전체 이용가,이병준
EBS1[14],19:50:00,왔다 내 손주,,예능,"교양, 관찰리얼리티",50,"비행기 타고 할머니, 할아버지의 나라로 dive! 바다 건너왔다! 내 손주 세대, 국적, 생활 방식까지 달라도 너무 다른 손주들이 한국의 할머니, 할아버지와 생활하며 부딪히고 또 가까워지는 우당탕탕 가슴 뭉클한 일주일 살이! 머리 띵, 가슴 찡~해질 조손공감 리얼리티",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20231023_194%2F1698047922656suKGS_JPEG%2F57_32263651_poster_image_1698047922619.jpg,전체 이용가,정보 없음
EBS1[14],20:40:00,세계테마기행,,예능,"여행, 다큐멘터리",55,"단순한 여행 정보 프로그램에서 벗어나, 자유로운 배낭여행자만이 느낄 수 있는 살아있는 체험기를 전하는 다큐멘터리 프로그램",https://image.tmdb.org/t/p/w500/pHC70ke34d0pEOdhcx8lnWhRtqk.jpg,전체 이용가,정보 없음
EBS1[14],21:35:00,한국기행,,예능,"교양, 다큐멘터리",20,"대한민국의 숨은 비경을 찾아 떠나는 공간 여행. 역사와 풍습, 건축, 문화의 향기를 느끼고 전달하는 아름다운 시간 여행. 우리들이 모르고 있는 또 다른 우리들의 이야기를 담아내는 살아있는 현장 다큐멘터리 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F66%2F31%2F38%2F57_663138_poster_image_1501750912676.jpg,전체 이용가,정보 없음
EBS1[14],21:55:00,PD로그,59회,보도,보도,50,PD로그,,전체 이용가,정보 없음
EBS1[14],22:45:00,EBS다큐프라임SF자연다큐멘터리 꿀벌 두 여왕 이야기,,보도,보도,55,EBS다큐프라임SF자연다큐멘터리 꿀벌 두 여왕 이야기,,전체 이용가,정보 없음
EBS1[14],23:40:00,위대한 수업 그레이트 마인즈 3강 아베노믹스의 실패,,예능,교육예능,60,"아베노믹스의 실패를 다양한 관점에서 분석하고, 그 원인과 결과를 심도 있게 다루는 강좌입니다.",정보 없음,전체 이용가,정보 없음
