channel,airtime,title,episode,genre,subgenre,runtime,description,thumbnail,age_rating,cast
투니버스[324],13:00:00,시간을 달리는 소녀,,영화,"드라마, SF, 판타지, 애니메이션",120,"평범한 고등학생인 콘노 마코토는 어떤 사고를 계기로 시간을 이동하는 능력을 얻게 된다. 이모 요시야마 카즈코에게 상담을 해 본 결과, 그것은 타임 리프라 불리는 능력으로 또래의 여자아이들에게 자주 있는 일이라고 아무렇지도 않게 말하는 것. 원하는 시간으로 돌아가 원하는 것은 모두 할 수 있게 된 마코토는 세상이 자기 것이 된 듯한 기분에 빠진다. 그러나 머지 않아 친구인 마미야 치아키와 츠다 코스케와의 관계에 미묘한 변화가 생긴다. 치아키로부터 생각지도 못한 고백을 받게 된 마코토는 당황한 나머지 타임 리프 능력을 이용해 그 고백을 없었던 것으로 만들어 버리는데...",https://image.tmdb.org/t/p/w500/zhvpSzYKUMdAfId2VSU1qLFeW5x.jpg,전체 이용가,"Riisa Naka, 타쿠야 이시다, 미츠타카 이타쿠라, 아야미 카키우치, 미츠키 타니무라"
투니버스[324],15:00:00,베이블레이드X 2,12회,애니,키즈,30,베이블레이드X 2는 베이블레이드 배틀을 소재로 한 애니메이션입니다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250328_156%2F17431322879183elQM_JPEG%2F57_32673798_poster_image_1743132287897.jpg,전체 이용가,정보 없음
투니버스[324],15:30:00,베이블레이드X 2,13회,애니,키즈,30,베이블레이드X 2는 짜릿한 베이블레이드 배틀을 그린 애니메이션입니다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250328_156%2F17431322879183elQM_JPEG%2F57_32673798_poster_image_1743132287897.jpg,전체 이용가,정보 없음
투니버스[324],16:00:00,엉뚱발랄 콩순이와 친구들2,10회,애니,키즈,15,엉뚱하고 발랄한 상상으로 항상 할 '말'이 많은 공순이와 커리어와 가사와 육아까지 항상 할 '일'이 많은 바쁜 엄마. 공순이는 엄마에게 하고 싶은 말도 많고 엄마랑 하고 싶은 놀이도 많아 엄마를 졸졸 따라다니지만 엄마는 늘 바쁘다고 말한다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F51%2F57%2F77%2F57_2515777_poster_image_1429580714658.jpg,전체 이용가,"콩순이, 세요, 콩콩이, 엄마, 아빠"
투니버스[324],16:15:00,엉뚱발랄 콩순이와 친구들2,11회,애니,키즈,15,엉뚱하고 발랄한 상상으로 항상 할 '말'이 많은 공순이와 커리어와 가사와 육아까지 항상 할 '일'이 많은 바쁜 엄마. 공순이는 엄마에게 하고 싶은 말도 많고 엄마랑 하고 싶은 놀이도 많아 엄마를 졸졸 따라다니지만 엄마는 늘 바쁘다고 말한다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F51%2F57%2F77%2F57_2515777_poster_image_1429580714658.jpg,전체 이용가,"콩순이, 세요, 콩콩이, 엄마, 아빠"
투니버스[324],16:30:00,엉뚱발랄 콩순이와 친구들2,12회,애니,키즈,15,엉뚱하고 발랄한 상상으로 항상 할 '말'이 많은 공순이와 커리어와 가사와 육아까지 항상 할 '일'이 많은 바쁜 엄마. 공순이는 엄마에게 하고 싶은 말도 많고 엄마랑 하고 싶은 놀이도 많아 엄마를 졸졸 따라다니지만 엄마는 늘 바쁘다고 말한다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F51%2F57%2F77%2F57_2515777_poster_image_1429580714658.jpg,전체 이용가,"콩순이, 세요, 콩콩이, 엄마, 아빠"
투니버스[324],16:45:00,엉뚱발랄 콩순이와 친구들2,13회,애니,키즈,15,엉뚱하고 발랄한 상상으로 항상 할 '말'이 많은 공순이와 커리어와 가사와 육아까지 항상 할 '일'이 많은 바쁜 엄마. 공순이는 엄마에게 하고 싶은 말도 많고 엄마랑 하고 싶은 놀이도 많아 엄마를 졸졸 따라다니지만 엄마는 늘 바쁘다고 말한다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F51%2F57%2F77%2F57_2515777_poster_image_1429580714658.jpg,전체 이용가,"콩순이, 세요, 콩콩이, 엄마, 아빠"
투니버스[324],17:00:00,마카앤로니 3 에피소드,10회,애니,키즈,15,슬랩스틱과 코미디가 결합한 온 가족이 함께 볼 수 있는 패밀리 애니메이션,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20231023_117%2F1698044894372Mpojr_JPEG%2F57_poster_image_1698044894359.jpg,전체 이용가,정보 없음
투니버스[324],17:15:00,마카앤로니 3 에피소드,11회,애니,키즈,15,슬랩스틱과 코미디가 결합한 온 가족이 함께 볼 수 있는 패밀리 애니메이션,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20231023_117%2F1698044894372Mpojr_JPEG%2F57_poster_image_1698044894359.jpg,전체 이용가,정보 없음
투니버스[324],17:30:00,마카앤로니 3 에피소드,12회,애니,키즈,15,슬랩스틱과 코미디가 결합한 온 가족이 함께 볼 수 있는 패밀리 애니메이션,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20231023_117%2F1698044894372Mpojr_JPEG%2F57_poster_image_1698044894359.jpg,전체 이용가,정보 없음
투니버스[324],17:45:00,마카앤로니 3 에피소드,13회,애니,키즈,15,슬랩스틱과 코미디가 결합한 온 가족이 함께 볼 수 있는 패밀리 애니메이션,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20231023_117%2F1698044894372Mpojr_JPEG%2F57_poster_image_1698044894359.jpg,전체 이용가,정보 없음
투니버스[324],18:00:00,푸먹,1회,애니,키즈,30,씩씩한 주인공 푸가 맛있는 음식을 찾아 떠나는 모험을 그린 애니메이션입니다.,정보 없음,전체 이용가,정보 없음
투니버스[324],18:30:00,푸먹,2회,애니,키즈,30,"귀여운 캐릭터들이 등장하는 어린이 대상 애니메이션으로, 아이들이 좋아하는 음식들을 소재로 한 에피소드들을 담고 있습니다.",정보 없음,전체 이용가,정보 없음
투니버스[324],19:00:00,원픽은 흔한남매4,4회,애니,키즈,30,흔한남매의 코믹 에피소드를 담은 애니메이션 시리즈의 네 번째 시즌입니다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20241007_268%2F1728270295566qTCzA_JPEG%2F57_poster_image_1728270295549.jpg,전체 이용가,정보 없음
투니버스[324],19:30:00,원픽은 흔한남매4,5회,애니,키즈,30,흔한남매의 코믹 에피소드를 담은 애니메이션 시리즈의 네 번째 시즌입니다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20241007_268%2F1728270295566qTCzA_JPEG%2F57_poster_image_1728270295549.jpg,전체 이용가,정보 없음
투니버스[324],20:00:00,흔한남매의 흔한게임,13회,애니,키즈,30,흔한남매 캐릭터들이 게임 속에서 펼치는 코믹한 이야기를 담은 애니메이션입니다.,https://example.com/heunnannae_game_thumbnail.jpg,전체 이용가,정보 없음
투니버스[324],20:30:00,흔한남매의 흔한게임,14회,애니,키즈,30,흔한남매 캐릭터들이 게임 속에서 펼치는 코믹한 이야기를 담은 애니메이션입니다.,https://example.com/heunnannae_game_thumbnail.jpg,전체 이용가,정보 없음
투니버스[324],21:00:00,뚱이쇼,1회,애니,키즈,30,"크리에이터: 데이브 커닝햄 출연: 이인성, 엄상현, 차영희, 문남숙, 서반석, 윤용식, 전태열, 전광주, 최한, 문선희, 박만영, 우정신 뚱이가 만들고 뚱이가 주인공을 맡는 세상에 둘도 없는 특별한 쇼!",https://image.tmdb.org/t/p/w500/ksgLKjzl8OF9v609k7T5TOFcUOw.jpg,12세 이상,"빌 페이거바케, 토마스 F. 윌슨, 크리 썸머, 질 탤리, 데이나 스나이더"
투니버스[324],21:30:00,네모바지 스폰지밥 14,14회,애니,키즈,30,스폰지밥과 친구들이 비키니 시티에서 벌이는 유쾌한 이야기를 그린 애니메이션.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250507_30%2F1746588756257lrQwe_JPEG%2F57_25940169_poster_image_1746588756235.jpg,전체 이용가,정보 없음
투니버스[324],22:00:00,명탐정 코난 극장판15 침묵의 15분,,영화,"애니메이션, 액션, 미스터리",60,"어느 날, 코난 일행은 스키 여행을 떠나던 중, 눈길에서 차 사고를 당한다. 사고의 원인은 폭탄 테러. 범인은 피해자들을 협박하며, 15분 안에 다음 폭탄을 찾지 못하면 도쿄를 날려버리겠다고 협박한다. 코난은 15분 안에 사건을 해결하고 도쿄를 구해야만 한다.",https://upload.wikimedia.org/wikipedia/ko/thumb/0/00/%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EA%B7%B9%EC%9E%A5%ED%8C%9015_%EC%B9%A8%EB%AC%B5%EC%9D%98_15%EB%B6%84.jpg/220px-%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EA%B7%B9%EC%9E%A5%ED%8C%9015_%EC%B9%A8%EB%AC%B5%EC%9D%98_15%EB%B6%84.jpg,12세 이상,정보 없음
