channel,airtime,title,episode,genre,subgenre,runtime,description,thumbnail,age_rating,cast
KBS1[9],12:10:00,전국노래자랑,,예능,음악예능,80,"일생에 단 한번, 무대의 주인공이 된다! 생활력 강한 아내 '미애'의 미용실 셔터맨 '봉남'은 '노래는 Feel'이라는 신조를 갖고 사는 김해시의 가수 꿈나무. 대한민국 톱가수들의 등용문인 [전국노래자랑]이 김해시에서 열린다는 사실이 알려지자, 부푼 가슴을 안고 아내 몰래 예선 무대에 출전해 단번에 동네 아주머니들의 인기스타로 등극한다. 한편, 자신감 만큼은 최우수상감인 음치 시장 '주하나', 일과 사랑을 한꺼번에 쟁취하려는(?) 산딸기 엑기스 '여심' 직원 ‘동수'와 ‘현자’, 손녀 '보리'와 마지막 추억을 남기려는 모태 엇박자 '오영감'까지 각기 다른 사연을 가지고 꿈의 무대에 선 주인공들의 가슴 벅찬 도전이 시작되는데... 33년 역사, 방송횟수 1,650여 회, 출연자 3만 명, 관람객 수 1천만 명! 대한민국 버라이어티의 원조 전국노래자랑이 스크린에 펼쳐진다!",https://image.tmdb.org/t/p/w500/2lggbINFszRdHkhvRHD4ky1aFO2.jpg,12세 이상,"김인권, 류현경, 김수미, 오광록, 유연석"
KBS1[9],13:30:00,바다 건너 사랑 4,3회,예능,교양,50,대한민국 대표 셀럽들이 세계 각지의 어려운 환경에 처한 아이들을 찾아가 그들이 겪고 있는 고통과 삶의 모습을 가감 없이 전하고 시청자들의 자발적 후원 참여를 통해 그들이 새로운 희망을 품고 일상의 삶을 살아갈 수 있도록 지원하기 위한 글로벌 나눔 프로젝트,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20241202_137%2F1733128299672HjSaR_JPEG%2F57_poster_image_1733128299663.jpg,전체 이용가,"전광렬, 전미도, 정영주, 명세빈, 안현모"
KBS1[9],14:20:00,한일수교 60년 기획 농구 남자국가대표 한일전,,스포츠,스포츠,130,한일수교 60년 기획 농구 남자국가대표 한일전,,전체 이용가,정보 없음
KBS1[9],16:30:00,방판뮤직 어디든 가요,,예능,음악예능,30,"KBS 2TV '나라는 가수'의 스핀오프 프로그램으로, 한국의 다양한 장소에서 선보이는 고품격 음악 버스킹",https://image.tmdb.org/t/p/w500/sodeoLiHUS1jWw0O2LzbqigSKME.jpg,12세 이상,"이찬원, 포레스텔라, 웬디, 한해, 대니 구"
KBS1[9],17:00:00,KBS뉴스,,보도,보도,10,KBS뉴스,정보 없음,전체 이용가,정보 없음
KBS1[9],17:10:00,동물의 왕국,,예능,"교양, 다큐멘터리, 애니멀",30,"BBC를 비롯하여 내셔널지오그래픽, NHK, 유럽의 최고 다큐제작사 등 세계 일류의 다큐멘터리 전문 제작사들이 제작한 고급 다큐멘터리들을 엄선, 우리말로 더빙하여 일반 시청자들에게 소개하는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20211027_263%2F1635296012367i1IfK_JPEG%2F57_658741_poster_image_1635296012303.jpg,전체 이용가,정보 없음
KBS1[9],17:40:00,열린음악회,,예능,음악예능,80,1993년부터 대한민국 음악 쇼를 이끌어 온 대한민국 대표 음악 프로그램,https://image.tmdb.org/t/p/w500/bphCccl3cYMZl4k5Jds70GwRwHd.jpg,전체 이용가,박소현
KBS1[9],19:00:00,KBS뉴스,,보도,보도,10,KBS뉴스,정보 없음,전체 이용가,정보 없음
KBS1[9],19:10:00,제헌절 기획 이슈 픽 쌤과 함께,,예능,교육예능,60,"제헌절을 맞아 헌법의 의미와 정신을 되새기고, 현대 사회의 다양한 시사 이슈들을 전문가(쌤)와 함께 심도 있게 분석하고 토론하는 교육 프로그램입니다.",정보 없음,전체 이용가,정보 없음
KBS1[9],20:10:00,박원숙의 같이 삽시다,,예능,관찰리얼리티,50,"인생 후반전을 준비하는 싱글 여배우 & 여가수들이 같이 모여 살면서 인생의 새로운 맛을 찾아가는 ‘박원숙의 같이 삽시다’! 외로움과 아픈 사연은 서로 나누고 위로하며, 같이 사는 재미를 통해 새로운 인생의 장을 펼치는 ‘박원숙의 같이 삽시다 시즌3’!",https://image.tmdb.org/t/p/w500/vP6om2VE8IlJszg6TQalDrzPxlr.jpg,15세 이상,"박원숙, 혜은이, 안소영, 안문숙"
KBS1[9],21:00:00,KBS뉴스 9,,보도,보도,30,대한민국을 대표하는 정통 종합뉴스,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230404_104%2F1680584445208xEzT2_JPEG%2F5be741d2f693e16fbedf771518b2dcc2.jpg,전체 이용가,"최문종, 박지원, 이윤희"
KBS1[9],21:30:00,셀럽병사의 비밀,,예능,교육예능,50,"세계사, 과학, 인문학을 넘나드는 대한민국 최초의 의학 스토리텔링 프로그램. 역사 속 인물과 현대 셀럽들의 죽음을 통해 알아보는 질병과 의학의 세계",https://image.tmdb.org/t/p/w500/zSqDcyZlUZQqwr73k7XJ7ta7sFq.jpg,12세 이상,"장도연, 이찬원, 조미연, 이낙준"
KBS1[9],22:20:00,더 보다,,예능,"교양, 다큐멘터리",40,보이는 것 이면의 본질을 추구하는 시사 다큐멘터리,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20240903_297%2F1725333895608vIJzf_JPEG%2F57_33682081_poster_image_1725333895600.jpg,전체 이용가,정보 없음
KBS1[9],23:00:00,이웃집 찰스,,예능,"교양, 관찰리얼리티",50,"익숙한 세상을 떠나 낯선 한국 땅으로 온 외국인들! 단순 여행이나 일시적으로 머물다 떠나는 것이 아니라 취업, 학업, 결혼 등 다양한 이유로 한국 사회에서 정착해서 살아가려고 하는 사람들의 생생한 리얼 적응 스토리",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230821_171%2F1692603003287MmN6h_JPEG%2F57_2037839_poster_image_1692603003252.jpg,전체 이용가,연정훈
KBS1[9],23:50:00,KBS뉴스,,보도,보도,60,KBS뉴스,정보 없음,전체 이용가,정보 없음
