channel,airtime,title,genre,subgenre,runtime,description,thumbnail,age_rating,cast
애니박스[327],03:42:00,레인보우 버블젬,애니,키즈,19,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
애니박스[327],04:01:00,레인보우 버블젬,애니,키즈,11,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
애니박스[327],04:12:00,레인보우 버블젬,애니,키즈,18,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
애니박스[327],04:30:00,레인보우 버블젬,애니,키즈,12,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
애니박스[327],04:42:00,레인보우 버블젬,애니,키즈,18,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
애니박스[327],05:00:00,라바,애니,키즈,10,"허당 친구 레드와 옐로우의 갈팡질팡 좌충우돌 도시 모험기가 펼쳐진다. <라바 아일랜드>, <라바 아일랜드 무비>의 속편으로 제작된 엉뚱발랄한 단편 영화.",https://image.tmdb.org/t/p/w500/zDG3Jx9mCHm0da3Vmp0rJPWsYnl.jpg,전체 이용가,"홍범기, 강시현"
애니박스[327],05:10:00,라바,애니,키즈,20,"허당 친구 레드와 옐로우의 갈팡질팡 좌충우돌 도시 모험기가 펼쳐진다. <라바 아일랜드>, <라바 아일랜드 무비>의 속편으로 제작된 엉뚱발랄한 단편 영화.",https://image.tmdb.org/t/p/w500/zDG3Jx9mCHm0da3Vmp0rJPWsYnl.jpg,전체 이용가,"홍범기, 강시현"
애니박스[327],05:30:00,라바,애니,키즈,9,"허당 친구 레드와 옐로우의 갈팡질팡 좌충우돌 도시 모험기가 펼쳐진다. <라바 아일랜드>, <라바 아일랜드 무비>의 속편으로 제작된 엉뚱발랄한 단편 영화.",https://image.tmdb.org/t/p/w500/zDG3Jx9mCHm0da3Vmp0rJPWsYnl.jpg,전체 이용가,"홍범기, 강시현"
애니박스[327],05:39:00,라바,애니,키즈,21,"허당 친구 레드와 옐로우의 갈팡질팡 좌충우돌 도시 모험기가 펼쳐진다. <라바 아일랜드>, <라바 아일랜드 무비>의 속편으로 제작된 엉뚱발랄한 단편 영화.",https://image.tmdb.org/t/p/w500/zDG3Jx9mCHm0da3Vmp0rJPWsYnl.jpg,전체 이용가,"홍범기, 강시현"
애니박스[327],06:00:00,상상꾸러기 꾸다2,애니,키즈,10,꾸다와 친구들이 펼치는 신나는 모험 이야기,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230206_224%2F1675666431788AKB7h_JPEG%2F57_poster_image_1675666431768.jpg,전체 이용가,정보 없음
애니박스[327],06:10:00,상상꾸러기 꾸다2,애니,키즈,20,꾸다와 친구들이 함께 상상의 세계를 탐험하며 다양한 문제를 해결하는 이야기를 담은 어린이 애니메이션입니다.,정보 없음,전체 이용가,정보 없음
애니박스[327],06:30:00,상상꾸러기 꾸다2,애니,키즈,10,꿈을 향해 나아가는 꾸다와 친구들의 신나는 모험 이야기.,정보 없음,전체 이용가,정보 없음
애니박스[327],06:40:00,상상꾸러기 꾸다2,애니,키즈,20,꾸다와 친구들이 함께 상상의 나래를 펼치며 다양한 이야기를 만들어가는 흥미진진한 모험!,정보 없음,전체 이용가,정보 없음
애니박스[327],07:00:00,닌자고 드래곤 라이징 시즌3,애니,키즈,27,닌자고 드래곤 라이징 시즌3에서 닌자들이 새로운 드래곤의 힘을 배우고 새로운 위협에 맞서 싸우는 이야기를 그립니다.,https://upload.wikimedia.org/wikipedia/ko/thumb/3/36/%EB%8B%8C%EC%9E%90%EA%B3%A0_%EB%93%9C%EB%9D%BC%EA%B3%A4_%EB%9D%BC%EC%9D%B4%EC%A7%95_%EC%8B%9C%EC%A6%8C3_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg/250px-%EB%8B%8C%EC%9E%90%EA%B3%A0_%EB%93%9C%EB%9D%BC%EA%B3%A4_%EB%9D%BC%EC%9D%B4%EC%A7%95_%EC%8B%9C%EC%A6%8C3_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,12세 이상,정보 없음
애니박스[327],07:27:00,슈퍼트론2,애니,키즈,12,정보 없음,정보 없음,전체 이용가,"안녕 자두야 6, 안녕 자두야 5, 자두와 친구들, 안녕 자두야 3, 안녕 자두야 2"
애니박스[327],07:39:00,슈퍼트론2,애니,키즈,23,정보 없음,정보 없음,전체 이용가,"안녕 자두야 6, 안녕 자두야 5, 자두와 친구들, 안녕 자두야 3, 안녕 자두야 2"
애니박스[327],08:02:00,안녕 자두야4 자두와 친구들,애니,키즈,22,말괄량이 소녀 자두와 친구들의 유쾌한 일상을 그린 애니메이션,정보 없음,전체 이용가,정보 없음
애니박스[327],08:24:00,안녕 자두야4 자두와 친구들,애니,키즈,33,자두와 친구들이 펼치는 유쾌하고 따뜻한 이야기,정보 없음,전체 이용가,정보 없음
애니박스[327],08:57:00,안녕 자두야4 자두와 친구들,애니,키즈,27,명랑하고 귀여운 자두와 친구들이 펼치는 유쾌한 이야기,정보 없음,전체 이용가,정보 없음
애니박스[327],09:24:00,라바 아일랜드,애니,키즈,13,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],09:37:00,라바 아일랜드,애니,키즈,24,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],10:01:00,라바 아일랜드,애니,키즈,13,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],10:14:00,라바 아일랜드,애니,키즈,13,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],10:27:00,라바 아일랜드,애니,키즈,13,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],10:40:00,라바 아일랜드,애니,키즈,28,"라바 친구들의 무인도 이야기가 영화로 나온다고? 5년 반 만에 살아 돌아온 척이 기자를 만난다. 믿을 수 없겠지만, 레드와 옐로우란 벌레들과 특별한 모험을 했답니다. 무인도에 고립됐다 돌아온 주인공 척이 뭍으로 돌아오기까지 섬에서 만난 라바와 물개 클라라, 외계에서 온 로봇 크랩스포머와의 모험과 여정을 회상하며 기자에게 인터뷰를 하는 스토리의 장편 애니메이션.",https://image.tmdb.org/t/p/w500/xsRnDYcb3lPsRnrjYUvjnnM9R36.jpg,전체 이용가,"홍범기, 강신형, 에디 리, 안효민, 김연우"
애니박스[327],11:08:00,소년탐정 김전일R논스톱 극장,애니,키즈,116,김전일과 친구들이 사건의 진실을 파헤치는 추리 애니메이션 시리즈입니다.,정보 없음,12세 이상,정보 없음
애니박스[327],13:04:00,이누야샤 3기,애니,키즈,22,이누야샤 3기 시리즈의 내용에 대한 설명이 필요합니다.,정보 없음,12세 이상,"이누야샤 완결편, 이누야샤 6, 이누야샤 5, 이누야샤 4, 이누야샤 3"
애니박스[327],13:26:00,이누야샤 3기,애니,키즈,35,이누야샤 3기 시리즈에 대한 상세 설명은 제공되지 않았습니다.,정보 없음,12세 이상,"이누야샤 완결편, 이누야샤 6, 이누야샤 5, 이누야샤 4, 이누야샤 3"
애니박스[327],14:01:00,이누야샤 3기,애니,키즈,21,"이누야샤의 3기 에피소드를 담고 있으며, 반요와 요괴의 싸움을 중심으로 펼쳐지는 모험과 사랑 이야기를 그립니다.",https://upload.wikimedia.org/wikipedia/ko/thumb/0/01/%EC%9D%B4%EB%88%84%EC%95%BC%EC%83%A4_%EC%9B%90%EC%9D%BC%EC%9D%B4%EB%82%98%EC%97%90%ED%95%9C_%EB%A8%B8%EB%A6%AC%EC%B4%88.jpg/220px-%EC%9D%B4%EB%88%84%EC%95%BC%EC%83%A4_%EC%9B%90%EC%9D%BC%EC%9D%B4%EB%82%98%EC%97%90%ED%95%9C_%EB%A8%B8%EB%A6%AC%EC%B4%88.jpg,12세 이상,"이누야샤 완결편, 이누야샤 6, 이누야샤 5, 이누야샤 4, 이누야샤 3"
애니박스[327],14:22:00,이누야샤 3기,애니,키즈,41,인간과 반요의 소녀 '카고메'와 반요 '이누야샤'가 함께 '사혼의 구슬' 조각을 모으는 여정을 그린 판타지 애니메이션,https://upload.wikimedia.org/wikipedia/ko/thumb/2/29/%EC%9D%B4%EB%88%84%EC%95%BC%EC%83%A4_%EC%A0%9C3%EA%B8%B0_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg/250px-%EC%9D%B4%EB%88%84%EC%95%BC%EC%83%A4_%EC%A0%9C3%EA%B8%B0_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,12세 이상,"카고메, 이누야샤"
애니박스[327],15:03:00,우라미치 선생님,애니,키즈,21,"착한 어린이들~! 뒷면을 알면 앞면이 보여, 그게 인생이야~! 교육 프로그램 「마망과 투게더」의 체조 오빠 · 오모타 우라미치(31). 상쾌하지만 정서불안정인 우라미치 오빠에게 엿보이는 어른의 어둠에, 착한 어린이들은 겁먹기 마련...!? 어른이 된 착한 어린이들에게 보내는, 슬픔의 인생찬가!",https://image.tmdb.org/t/p/w500/AqHD8ugCyOQzZI2Pqsho3CngSUx.jpg,15세 이상,"카미야 히로시, 스기타 토모카즈, 나카무라 유이치, 미야노 마모루, 미즈키 나나"
애니박스[327],15:24:00,우라미치 선생님,애니,키즈,36,"착한 어린이들~! 뒷면을 알면 앞면이 보여, 그게 인생이야~! 교육 프로그램 「마망과 투게더」의 체조 오빠 · 오모타 우라미치(31). 상쾌하지만 정서불안정인 우라미치 오빠에게 엿보이는 어른의 어둠에, 착한 어린이들은 겁먹기 마련...!? 어른이 된 착한 어린이들에게 보내는, 슬픔의 인생찬가!",https://image.tmdb.org/t/p/w500/AqHD8ugCyOQzZI2Pqsho3CngSUx.jpg,15세 이상,"카미야 히로시, 스기타 토모카즈, 나카무라 유이치, 미야노 마모루, 미즈키 나나"
애니박스[327],16:00:00,윈브레WINBRE시즌2,애니,키즈,23,아이들의 상상력을 자극하는 윈브레 시즌2! 새로운 에피소드와 함께 더욱 즐거운 모험을 떠나보세요!,정보 없음,전체 이용가,정보 없음
애니박스[327],16:23:00,윈브레WINBRE시즌2,애니,키즈,37,아이들의 상상력을 자극하는 윈브레 시즌2! 새로운 에피소드와 함께 더욱 즐거운 모험을 떠나보세요!,정보 없음,전체 이용가,정보 없음
애니박스[327],17:00:00,원피스 에그 헤드 편,애니,키즈,24,밀짚모자 해적단의 새로운 모험이 시작되는 에그 헤드 편!,정보 없음,12세 이상,정보 없음
애니박스[327],17:24:00,원피스 에그 헤드 편,애니,키즈,36,밀짚모자 해적단이 에그 헤드 섬에 도착하여 벌어지는 모험을 그린 이야기.,정보 없음,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
애니박스[327],18:00:00,명탐정 코난5,애니,키즈,20,"명탐정 코난 시리즈의 다섯 번째 이야기로, 코난과 친구들이 다양한 사건을 해결하는 과정을 담고 있습니다.",정보 없음,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
애니박스[327],18:20:00,명탐정 코난5,애니,키즈,40,코난과 친구들이 사건을 해결하는 이야기,https://upload.wikimedia.org/wikipedia/ko/thumb/9/98/%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EC%8B%9C%EB%A6%AC%EC%A6%88_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg/220px-%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EC%8B%9C%EB%A6%AC%EC%A6%88_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
애니박스[327],19:00:00,명탐정 코난5,애니,키즈,20,코난과 친구들이 다양한 사건을 해결하는 이야기를 담은 에피소드 모음입니다.,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA1MDlfMTQ3%2FMDAxNjgyNzExNDExMjcx.4T8d8h5s81xXb99iVwUv68j3s0N4O_889o6f5J0g-yEg.8r84U2wV_q4r82rB7n5S7j2-H_Fm8VwJ4jF3yW7b458g.JPEG.yhk4500%2F%25EB%25AA%2585%25ED%2583%2590%25EC%25A0%2595%25EC%25BD%2594%25EB%2582%259C5.jpg&type=sc960_832,12세 이상,"명탐정 코난2025, 명탐정 코난 22, 명탐정 코난 2024, 명탐정 코난 21, 명탐정 코난 2023"
애니박스[327],19:20:00,명탐정 코난5,애니,키즈,40,코난과 친구들이 다양한 사건을 해결하는 추리 애니메이션 시리즈.,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA3MDJfMjY3%2FMDAxNjkwODc0Mjk1MzYw.uUuO717Y2_H39U_XwQ6o0hC_6P9T0zX1m-9VwD8C824g.jR2Q-32t7eYf-m0e2Qd0s8Lq7X0rXn1hF1sJjO9U-Jcg.JPEG.kcw8888%2F%25EB%25AA%2585%25ED%2583%2590%25EC%25A0%2595_%25EC%25BD%2594%25EB%2582%259C.jpg&type=sc960_832,12세 이상,"명탐정 코난2025, 명탐정 코난 22, 명탐정 코난 2024, 명탐정 코난 21, 명탐정 코난 2023"
애니박스[327],20:00:00,명탐정 코난5,애니,키즈,21,검은 조직의 음모를 파헤치는 명탐정 코난의 활약을 그린 애니메이션 시리즈입니다.,https://upload.wikimedia.org/wikipedia/ko/thumb/0/05/%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EC%8B%9C%EB%A6%AC%EC%A6%88_%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98.jpg/250px-%EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C_%EC%8B%9C%EB%A6%AC%EC%A6%88_%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98.jpg,12세 이상,정보 없음
애니박스[327],20:21:00,명탐정 코난5,애니,키즈,39,"명탐정 코난 시리즈의 다섯 번째 이야기로, 코난과 친구들이 다양한 사건을 해결하는 과정을 담고 있습니다.",정보 없음,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
애니박스[327],21:00:00,윈브레WINBRE시즌2,애니,키즈,23,아이들의 상상력을 자극하는 윈브레 시즌2! 새로운 에피소드와 함께 더욱 즐거운 모험을 떠나보세요!,정보 없음,전체 이용가,정보 없음
애니박스[327],21:23:00,윈브레WINBRE시즌2,애니,키즈,37,아이들의 상상력을 자극하는 윈브레 시즌2! 새로운 에피소드와 함께 더욱 즐거운 모험을 떠나보세요!,정보 없음,전체 이용가,정보 없음
애니박스[327],22:00:00,원피스 에그 헤드 편,애니,키즈,24,밀짚모자 해적단이 에그 헤드 섬에 도착하여 벌어지는 모험을 그린 이야기.,정보 없음,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
애니박스[327],22:24:00,원피스 에그 헤드 편,애니,키즈,36,밀짚모자 해적단이 에그 헤드 섬에 도착하여 벌어지는 모험을 그린 이야기.,정보 없음,12세 이상,"명탐정코난2025, 명탐정코난 22, 명탐정코난 2024, 명탐정코난 21, 명탐정코난 2023"
