channel,airtime,title,genre,subgenre,runtime,description,thumbnail,age_rating,cast
EBS2[95],12:30:00,레인보우 버블젬,애니,키즈,15,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
EBS2[95],12:45:00,그린조끼 구조대,애니,키즈,15,어쩌면 멀지 않은 미래에 동물도 식물도 그리고 인간도 사라질 수 있대.,https://image.tmdb.org/t/p/w500/exCR7fzLaCYJEOZ2rFgqL5u6pnk.jpg,전체 이용가,정보 없음
EBS2[95],13:00:00,Sesame Street,애니,유아,30,"세서미 스트리트는 아이들을 위한 교육적인 프로그램으로, 다양한 캐릭터와 함께 숫자, 문자, 색깔 등을 배우고 사회성을 기를 수 있도록 돕습니다.",https://image.tmdb.org/t/p/w500/9HIXFP71LLLfklluhy9iQenVWXH.jpg,전체 이용가,"맷 보겔, 라이언 딜런, Chance the Rapper"
EBS2[95],13:30:00,허풍선이 과학쇼,애니,교육,15,막이 오르면 우리는 이제까지 상상도 못했던 새로운 이야기와 만나게 된다! 허풍선이 남작 뮌하우센의 극장에서는 안 되는 일이 없고 못 만날 사람이 없습니다. 무엇이든 이루어지는 신기한 극장의 관객이 되어 세상의 편견과 상식을 뒤바꾼 과학자들의 위대한 발견들과 이야기를 들으며 머리가 터지는 새로운 지식을 얻게 됩니다.,https://image.tmdb.org/t/p/w500/m2T4kWJBRahJraJZ5IpENyTBdcf.jpg,7,정보 없음
EBS2[95],13:45:00,허풍선이 과학쇼,예능,교육,15,막이 오르면 우리는 이제까지 상상도 못했던 새로운 이야기와 만나게 된다! 허풍선이 남작 뮌하우센의 극장에서는 안 되는 일이 없고 못 만날 사람이 없습니다. 무엇이든 이루어지는 신기한 극장의 관객이 되어 세상의 편견과 상식을 뒤바꾼 과학자들의 위대한 발견들과 이야기를 들으며 머리가 터지는 새로운 지식을 얻게 됩니다.,https://image.tmdb.org/t/p/w500/m2T4kWJBRahJraJZ5IpENyTBdcf.jpg,7,정보 없음
EBS2[95],14:00:00,사이언스타Q,보도,보도,30,사이언스타Q,https://image.tmdb.org/t/p/w500/bbZkhiPjdQh7hny5s2Nda6KTvDZ.jpg,전체 이용가,비어 있음
EBS2[95],14:30:00,모두 함께 부스누,애니,키즈,15,자폐스펙트럼과 ADHD 어린이들도 함께 즐길 수 있는 특별한 구성의 스톱모션 3D 애니메이션,https://image.tmdb.org/t/p/w500/9uLDc20vi7MS4CRm8ZvyZPg2zW1.jpg,전체 이용가,정보 없음
EBS2[95],14:45:00,무지개 강아지 딜런의 모험,애니,키즈,15,뛰어난 상상력을 가진 강아지 딜런과 함께 다양한 직업을 역할 놀이로 체험하고 배우는 유아 어린이 애니메이션,https://image.tmdb.org/t/p/w500/ygiJpON2RKdYwOfUgTAVp5hzI9s.jpg,전체 이용가,"김아롱, 이보용, 강해나, 김예령"
EBS2[95],15:00:00,슈퍼윙스 슈퍼콤보,애니,키즈,15,슈퍼윙스 친구들과 슈퍼콤보 비행기들이 세상을 누비며 문제를 해결하는 이야기,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210902_21%2F1630567956396DACYz_JPEG%2F57_poster_image_1630567956338.jpg,전체 이용가,"준, 페루루, 블루캅S, 레드블리츠, 시에로"
EBS2[95],15:15:00,최강경찰 미니특공대,애니,키즈,15,"블루시티의 특수 경찰이 된 미니특공대. 도시를 혼란에 빠트리는 악테온과 버그단에 맞서는 미니특공대의 모험을 통해, 용기와 자신감, 문제 해결을 위해 필요한 지혜와 협동심을 배울 수있는 애니메이션",https://image.tmdb.org/t/p/w500/dkwZPqhS2yjb9jyFk4iwLAqBsz4.jpg,7,"양정화, 엄상현, 전태열, 신용우, 이소영"
EBS2[95],15:30:00,레인보우 버블젬,애니,키즈,15,"바다왕국의 인어공주 퍼플은 몰래 육지 구경을 갔다가 인간들에게 정체가 탄로 날 위기에 처한다. 순간 퍼플은 잠들어 있던 버블젬의 수호 요정에게 도움을 요청한다. 버블젬의 수호요정은 퍼플을 인간으로 변신시켜준다. 하지만 무리하게 마법을 사용한 탓에 버블젬이 조각나 육지에 흩어져 버린다. 바다를 지배하는 여왕 화이트골드는 바다 왕국에 사는 일곱 명의 인어공주들에게 육지의 학교에 다니며 흩어진 버블젬을 모두 모아올 것을 명령한다. 한편, 바닷속 깊은 곳에 유배된 바다 마녀는 이 기회를 틈타 수하들을 육지로 보내 버블젬을 빼앗으려 한다. 과연 바닷속에서만 자란 일곱 명의 인어공주들이 육지의 학교생활에 잘 적응할 수 있을까? 그리고 바다 마녀의 방해를 물리치고 흩어진 버블젬을 모두 모을 수 있을까? 두근두근 신나는 일곱 공주의 무지개빛 모험이 시작된다!",https://image.tmdb.org/t/p/w500/eqjA6jGDYRn9VdLFenUCirE27qg.jpg,7,"퍼플, 레드, 오렌지, 옐로우, 그린"
EBS2[95],15:45:00,메탈카드봇S강철의 귀환,애니,키즈,15,메탈카드봇S 친구들이 새로운 위협에 맞서 싸우는 이야기를 그린 애니메이션입니다.,정보 없음,전체 이용가,"준, 페루루, 블루캅S, 레드블리츠, 시에로"
EBS2[95],16:00:00,블루이,애니,정보 없음,30,"최초 공개되는 개인 녹취물과 기록 영상을 통해 루이 암스트롱의 삶을 그의 관점에서 알아보자. 경이로운 음악가이자 인권 운동가, 세계적으로 유명한 예술가의 모습까지, 이 놀라운 영화는 암스트롱의 잘 드러나지 않은 면을 보여 준다.",https://image.tmdb.org/t/p/w500/iHyxj7zsxlqLBT9Ch113wNUvTxv.jpg,전체 이용가,"루이 암스트롱, Nas, 윈턴 마살리스, 드와이트 D. 아이젠하워, 올슨 웰스"
EBS2[95],16:30:00,블록스,예능,키즈,15,블록스는 어린이들을 위한 교육적인 내용과 재미있는 놀이를 결합한 프로그램입니다. 블록을 활용한 다양한 활동을 통해 창의력과 문제 해결 능력을 키울 수 있도록 돕습니다.,https://image.tmdb.org/t/p/w500/4Qom9ChexgW8cnf2TUSPjsBJ4EV.jpg,전체 이용가,"체릴 샌포드, 엠마누엘 듀란트 Jr., 아킬 샌포드, 데니스 샌포드"
EBS2[95],16:45:00,빅 블루,예능,교양,15,흥미로운 바닷속 탐험을 보여주는 프로그램입니다.,https://image.tmdb.org/t/p/w500/si7lEf4yMaVw3IwRUnjvyq4mdXd.jpg,전체 이용가,"케빈 듀하니, 제레미 해리스, 티아나 맥더프-깁슨, 탈 슐먼, 바히아 왓슨"
EBS2[95],17:00:00,신계숙의 맛터사이클 다이어리,예능,보도,50,신계숙의 맛터사이클 다이어리,https://image.tmdb.org/t/p/w500/qZuT7D16PVEvUH7uKdOCzgwinID.jpg,전체 이용가,정보 없음
EBS2[95],17:50:00,최고의 요리비결,예능,쿡방/먹방,25,"요리의 대가가 출연하여 평소에 즐겨 먹는 장, 찌개, 김치 등 기본 음식의 제조비법을 체계적으로 알려주는 프로그램",https://image.tmdb.org/t/p/w500/7K3reEeWgbfVePPOA4u7uQVEFO.jpg,전체 이용가,황광희
EBS2[95],18:15:00,블록스,예능,교양,15,다양한 블록을 활용하여 창의적인 구조물을 만드는 프로그램.,https://image.tmdb.org/t/p/w500/4Qom9ChexgW8cnf2TUSPjsBJ4EV.jpg,전체 이용가,"셰릴 샌포드, 엠마누엘 듀란트 주니어, 아킬 샌포드, 데니스 샌포드"
EBS2[95],18:30:00,마샤와 곰,애니,교양,15,천방지축 꼬마소녀 '마샤'와 덩치 큰 '곰'이 만나면서 일어나는 이야기,https://image.tmdb.org/t/p/w500/hzmdHVPl85ATfQANX1bM7LcTVGJ.jpg,전체 이용가,정보 없음
EBS2[95],18:45:00,다이노스터 공룡수호대,예능,교양,15,개성 넘치는 멤버들과 함께 공룡들이 가득한 신비로운 미지의 세계로 떠나보자,https://image.tmdb.org/t/p/w500/gJay1eFmt8Xr8mClXuX9f2ZrMXN.jpg,전체 이용가,"이경태, 김아롱, 홍범기, 남도형, 이현"
EBS2[95],19:00:00,다이노스터 공룡수호대,예능,교양,15,개성 넘치는 멤버들과 함께 공룡들이 가득한 신비로운 미지의 세계로 떠나보자,https://image.tmdb.org/t/p/w500/gJay1eFmt8Xr8mClXuX9f2ZrMXN.jpg,전체 이용가,"이경태, 김아롱, 홍범기, 남도형, 이현"
EBS2[95],19:15:00,안전초코 핫초코,애니,어린이,15,"""어디에도 이런 핫초코 가게는 없었다! 인간의 안전을 지키라는 특명을 받은 곰인형 “곰철수”! 핫초코 가게 주인이 되어 각종 안전사고를 막게 되는데... 과연 곰돌이 콤비 “곰철수”와 “곰초이”는 무사히 임무를 수행할 것인가?! 곰돌이들이 궁금해? 그럼 안전초코 핫초코로 모여라! """,https://image.tmdb.org/t/p/w500/A266zeXAowBB8gCOQrlPy6PZ0El.jpg,전체 이용가,정보 없음
EBS2[95],19:30:00,안전초코 핫초코,애니,어린이,15,"""어디에도 이런 핫초코 가게는 없었다! 인간의 안전을 지키라는 특명을 받은 곰인형 “곰철수”! 핫초코 가게 주인이 되어 각종 안전사고를 막게 되는데... 과연 곰돌이 콤비 “곰철수”와 “곰초이”는 무사히 임무를 수행할 것인가?! 곰돌이들이 궁금해? 그럼 안전초코 핫초코로 모여라! """,https://image.tmdb.org/t/p/w500/A266zeXAowBB8gCOQrlPy6PZ0El.jpg,전체 이용가,정보 없음
EBS2[95],19:45:00,드래곤 길들이기 아홉 왕국의 전설,예능,교양,30,"드래곤 길들이기 사건 이후 1,300년이 지난 지금, 용은 현대 세계의 전설에 불과하다. 지질학적 변칙이 지구 표면에 수 마일 깊이의 거대한 균열을 열었을 때, 전 세계의 과학자들은 이 신비한 현상을 연구하기 위해 새로운 연구 시설에 모인다. 곧 부모에 의해 그 장소로 데려온 부적응 아이들 무리는 용에 대한 진실과 그들이 숨어있던 곳에 대한 비밀을 밝혀낸다.",https://image.tmdb.org/t/p/w500/4iVAFGq8KhFdvsP5dHVvVqs5ALu.jpg,전체 이용가,"제레미 샤다, 애슐리 랴오, 에이미 가르시아, 마커스 스크리브너, 빈센트 통"
EBS2[95],20:15:00,도전 나도 과학자,교육,과학,25,새로운 과학의 원리를 쉽고 즐겁게 배워보자! 놀라운 실험들이 여러분을 기다립니다!,https://image.tmdb.org/t/p/w500/jfrm52vsZSqcBAeGumlzfVLjHAG.jpg,전체 이용가,"퍼플, 레드, 오렌지, 옐로우, 그린"
EBS2[95],20:40:00,지식채널e,예능,교양,5,"지식채널e는 한국교육방송공사(EBS)에서 방송하는 30분 정도 길이의 단편 시사·교양 프로그램이다. 방송명의 e는 education people science 등 여러 주제어를 함축하고 있으며, 각 에피소드의 처음에는 '지식채널e'라는 프로그램명과 연이어 이 주제어 중 하나가 보이게 된다.",https://image.tmdb.org/t/p/w500/u4VPAg4GrSS5cGRbyTNkNUfqzPt.jpg,전체 이용가,정보 없음
EBS2[95],20:45:00,고향민국,예능,교양,25,"우리가 태어나고 자라온 ‘고향’을 방문해 각 마을 고유의 자연과 삶, 역사, 인물을 살펴보며 고향과 지역의 가치를 발굴하는 프로그램",https://image.tmdb.org/t/p/w500/nZZKNoc6YoPxyvbqGozoVS6O1Qq.jpg,전체 이용가,정보 없음
EBS2[95],21:10:00,귀하신 몸,예능,교양,50,"건강은 타이밍이다. 100세 시대를 맞아 고혈압, 당뇨, 허리 통증 등 만성 질병으로 고통받는 사람들을 위해, 대한민국 최고의 명의, 식품영양 전문가, 운동 전문가가 모여 맞춤형 솔루션을 제공한다. 질병을 예방하고 건강한 삶을 되찾는 과정을 담은 프로그램.",https://image.tmdb.org/t/p/w500/cxARhfN3uwhJWMiixG8SZA6YQ3z.jpg,전체 이용가,"궤도, 김경일, 조윤범"
EBS2[95],22:00:00,클래스e 4강 조직의 실행력을 높이는 애자일 프..,예능,교양,20,조직의 실행력을 높이기 위한 애자일 프레임워크 활용법을 소개하는 프로그램입니다.,정보 없음,전체 이용가,정보 없음
EBS2[95],22:20:00,나의 두 번째 교과서,예능,교육예능,40,"교과 연계 지식 교양 강의로서 학교를 졸업한 지 한참 지난 성인뿐 아니라 현재 교과를 배우고 있는 청소년들도 재미있게 들을 수 있도록, 과목의 기본 개념과 관련된 비하인드 스토리를 흥미롭게 전달한다.",https://image.tmdb.org/t/p/w500/zOIY6d6VH84GnyuL1FiJJI6q1J3.jpg,전체 이용가,정보 없음
EBS2[95],23:00:00,EBS비즈니스 리뷰,보도,보도,15,EBS비즈니스 리뷰,정보 없음,전체 이용가,정보 없음
EBS2[95],23:15:00,EBS평생학교,예능,교양,30,"EBS에서 제작하는 평생교육 프로그램으로, 다양한 분야의 전문가들이 출연하여 유익한 정보를 제공합니다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230403_68%2F1680510606322Wo3DU_JPEG%2F57_31285970_poster_image_1680510606307.jpg,전체 이용가,정보 없음
EBS2[95],23:45:00,EBS평생학교,예능,교양,60,"EBS에서 제작하는 평생교육 프로그램으로, 다양한 분야의 강사들이 출연하여 유익한 정보를 제공하고 시청자들의 삶의 질을 향상시키는 것을 목표로 합니다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20230403_68%2F1680510606322Wo3DU_JPEG%2F57_31285970_poster_image_1680510606307.jpg,전체 이용가,정보 없음
