channel,airtime,title,genre,subgenre,runtime,description,thumbnail,age_rating,cast
채널액션[54],11:15:00,화차,영화,"스릴러, 미스터리",75,"결혼 한 달 전, 부모님 댁에 내려가던 중 휴게소에 들른 문호와 선영. 커피를 사러 갔다 온 문호를 기다리고 있는 건 문이 열린 채 공회전 중인 차 뿐이다. 꺼져있는 휴대폰, 흔적도 없이 그녀가 사라졌다. 그녀를 찾기 위해 전직 강력계 형사인 사촌 형 종근에게 도움을 청한 문호. 하지만 가족도 친구도 없는 그녀의 모든 것은 가짜다. 실종 당일, 은행잔고를 모두 인출하고 살던 집의 지문까지 지워버린 선영의 범상치 않은 행적에 단순 실종사건이 아님을 직감하는 종근은 그녀가 살인사건과 연관되어 있음을 알아낸다. 그녀는 과연 누구였을까? 그녀의 정체에 다가갈수록 점점 더 충격적인 진실들이 밝혀지기 시작 하는데…",https://image.tmdb.org/t/p/w500/jVXQhAnjgp6HAmXsSQcZEcL1sNj.jpg,15세 이상,"김민희, 이선균, 조성하, 송하윤, 최덕문"
채널액션[54],12:30:00,화차,영화,"스릴러, 미스터리",65,"결혼 한 달 전, 부모님 댁에 내려가던 중 휴게소에 들른 문호와 선영. 커피를 사러 갔다 온 문호를 기다리고 있는 건 문이 열린 채 공회전 중인 차 뿐이다. 꺼져있는 휴대폰, 흔적도 없이 그녀가 사라졌다. 그녀를 찾기 위해 전직 강력계 형사인 사촌 형 종근에게 도움을 청한 문호. 하지만 가족도 친구도 없는 그녀의 모든 것은 가짜다. 실종 당일, 은행잔고를 모두 인출하고 살던 집의 지문까지 지워버린 선영의 범상치 않은 행적에 단순 실종사건이 아님을 직감하는 종근은 그녀가 살인사건과 연관되어 있음을 알아낸다. 그녀는 과연 누구였을까? 그녀의 정체에 다가갈수록 점점 더 충격적인 진실들이 밝혀지기 시작 하는데…",https://image.tmdb.org/t/p/w500/jVXQhAnjgp6HAmXsSQcZEcL1sNj.jpg,15세 이상,"김민희, 이선균, 조성하, 송하윤, 최덕문"
채널액션[54],13:35:00,혈투,영화,"드라마, 액션",80,"광해군 11년 만주벌판, 명나라의 강압으로 청나라와의 전쟁에 파병된 조선군. 치열한 전투 속에서 군장 헌명이 이끄는 좌군은 처절하게 대패한다. 부상을 입은 부장이자 오랜 친구인 도영을 부축하고 눈보라 속을 헤매던 헌명은 눈 덮인 만주벌판 한가운데 객잔을 발견한다. 적진 한가운데 고립된 3인의 조선군 전쟁 통에 아수라장이 된 객잔 안, 인기척에 놀라 칼을 빼든 헌명과 도영은 전투가 끝나기도 전에 전장에서 몰래 도망친 또 다른 조선군 두수를 만난다. 거칠게 휘몰아치는 강풍과 눈보라, 세 남자는 적진 한복판에 완벽하게 고립된다. 언제 들이닥칠지 모르는 청군. 숨소리조차 낼 수 없는 객잔 안. 그러나, 그들을 더욱 옥죄어 오는 것은 서로를 향한 살의의 기운이다. 생사의 갈림길에서 내뱉었던 한 마디 말로 헌명과 도영 사이의 엇갈린 과거가 드러나고, 서로의 본심을 눈치챈 것인지 팽팽한 긴장감이 감도는 둘 사이에서 행여 탈영한 자신을 알아볼까, 누구 편을 들까 노심초사 하는 두수. 각자의 손에 장검, 단도, 도끼를 움켜쥔 채 헌명, 도영, 두수의 시선이 부딪히고, 폭풍전야의 고요함 속 살아남기 위한 마지막 혈투의 순간이 다가오는데…",https://image.tmdb.org/t/p/w500/8mXw7ORi2YwTZvLJU24aagApFGE.jpg,15세 이상,"박희순, 진구, 최일화, 장희진, 전 국환"
채널액션[54],14:55:00,혈투,영화,"드라마, 액션",60,"광해군 11년 만주벌판, 명나라의 강압으로 청나라와의 전쟁에 파병된 조선군. 치열한 전투 속에서 군장 헌명이 이끄는 좌군은 처절하게 대패한다. 부상을 입은 부장이자 오랜 친구인 도영을 부축하고 눈보라 속을 헤매던 헌명은 눈 덮인 만주벌판 한가운데 객잔을 발견한다. 적진 한가운데 고립된 3인의 조선군 전쟁 통에 아수라장이 된 객잔 안, 인기척에 놀라 칼을 빼든 헌명과 도영은 전투가 끝나기도 전에 전장에서 몰래 도망친 또 다른 조선군 두수를 만난다. 거칠게 휘몰아치는 강풍과 눈보라, 세 남자는 적진 한복판에 완벽하게 고립된다. 언제 들이닥칠지 모르는 청군. 숨소리조차 낼 수 없는 객잔 안. 그러나, 그들을 더욱 옥죄어 오는 것은 서로를 향한 살의의 기운이다. 생사의 갈림길에서 내뱉었던 한 마디 말로 헌명과 도영 사이의 엇갈린 과거가 드러나고, 서로의 본심을 눈치챈 것인지 팽팽한 긴장감이 감도는 둘 사이에서 행여 탈영한 자신을 알아볼까, 누구 편을 들까 노심초사 하는 두수. 각자의 손에 장검, 단도, 도끼를 움켜쥔 채 헌명, 도영, 두수의 시선이 부딪히고, 폭풍전야의 고요함 속 살아남기 위한 마지막 혈투의 순간이 다가오는데…",https://image.tmdb.org/t/p/w500/8mXw7ORi2YwTZvLJU24aagApFGE.jpg,15세 이상,"박희순, 진구, 최일화, 장희진, 전 국환"
채널액션[54],15:55:00,어쌔신 프리스트 벡맨,영화,액션,55,존경 받는 신부 벡맨은 암살자였던 과거를 숨기고 사이비 교단에서 탈출한 타비타를 입양하여 건실하게 살고 있다. 어느날 사이비 교단의 습격으로 타비타는 납치되고 벡맨은 부상을 당한다. 분노한 벡맨은 다시 암살조직에 복귀해 총을 잡게 되고 교단이 고용한 킬러들과 목숨을 건 대결을 벌인다.,https://image.tmdb.org/t/p/w500/vxJFueYtoDMK40ZwmyUPCiNaeVl.jpg,15세 이상,"데이비드 A.R. 화이트, 브라이튼 샤비노, 제프 파헤이, 버트 영, 윌리엄 볼드윈"
채널액션[54],16:50:00,어쌔신 프리스트 벡맨,영화,액션,60,존경 받는 신부 벡맨은 암살자였던 과거를 숨기고 사이비 교단에서 탈출한 타비타를 입양하여 건실하게 살고 있다. 어느날 사이비 교단의 습격으로 타비타는 납치되고 벡맨은 부상을 당한다. 분노한 벡맨은 다시 암살조직에 복귀해 총을 잡게 되고 교단이 고용한 킬러들과 목숨을 건 대결을 벌인다.,https://image.tmdb.org/t/p/w500/vxJFueYtoDMK40ZwmyUPCiNaeVl.jpg,15세 이상,"데이비드 A.R. 화이트, 브라이튼 샤비노, 제프 파헤이, 버트 영, 윌리엄 볼드윈"
채널액션[54],17:50:00,키스 오브 드래곤,영화,"스릴러, 액션",60,"무술 과 침술에 능한 최고의 중국 경찰인 류지완은 중국 정부의 지시에 따라 파리로 파견을 나가서, 프랑스에 계약 차 방문한 중국인 마약상을 체포하는 임무를 위해 프랑스 경찰과 함께 잠복근무를 한다. 하지만 부패한 경찰인 리차드가 사건을 꾸며 마약상을 살해하고, 이를 저지하려던 류지완에게 누명을 씌운다. 류지완이 달아나면서 리차드의 범행이 녹화된 테이프를 가지고 갔음을 알게 되자, 리차드 일행은 그를 잡기 위해 모든 인력을 동원한다. 우연찮은 기회로 리차드 밑에서 매춘일을 하는 제시카를 알게 되고..",https://image.tmdb.org/t/p/w500/lnfXi4e2c0mCYCxZ9EXqBhRi9Lz.jpg,15세 이상,"이연걸, 브리지트 폰다, 체키 카료, 릭 영, 버트 콰욱"
채널액션[54],18:50:00,키스 오브 드래곤,영화,"스릴러, 액션",60,"무술 과 침술에 능한 최고의 중국 경찰인 류지완은 중국 정부의 지시에 따라 파리로 파견을 나가서, 프랑스에 계약 차 방문한 중국인 마약상을 체포하는 임무를 위해 프랑스 경찰과 함께 잠복근무를 한다. 하지만 부패한 경찰인 리차드가 사건을 꾸며 마약상을 살해하고, 이를 저지하려던 류지완에게 누명을 씌운다. 류지완이 달아나면서 리차드의 범행이 녹화된 테이프를 가지고 갔음을 알게 되자, 리차드 일행은 그를 잡기 위해 모든 인력을 동원한다. 우연찮은 기회로 리차드 밑에서 매춘일을 하는 제시카를 알게 되고..",https://image.tmdb.org/t/p/w500/lnfXi4e2c0mCYCxZ9EXqBhRi9Lz.jpg,15세 이상,"이연걸, 브리지트 폰다, 체키 카료, 릭 영, 버트 콰욱"
채널액션[54],19:50:00,장고에게 죽음을,영화,액션,65,장고를 향한 복수를 그린 서부 영화.,정보 없음,19세 이상,정보 없음
채널액션[54],20:55:00,장고에게 죽음을,영화,액션,65,장고를 향한 복수를 그린 서부 영화.,정보 없음,19세 이상,정보 없음
채널액션[54],22:00:00,더 바디,영화,"SF, 스릴러",65,기억을 잃은 채 깨어난 한 남자가 자신이 갇힌 기괴한 세상에서 탈출하기 위해 고군분투하는 이야기를 그린 SF 스릴러 영화.,https://image.tmdb.org/t/p/w500/yDQpXQqmce6vSi43bHR0Wx3EJW2.jpg,15세 이상,"마이클 엑클런드, 카롤리네 헤르퍼스, 토마스 레마르퀴스, 릭 메이올, 울리히 마이네케"
채널액션[54],23:05:00,더 바디,영화,"SF, 스릴러",60,기억을 잃은 채 깨어난 한 남자가 자신이 갇힌 기괴한 세상에서 탈출하기 위해 고군분투하는 이야기를 그린 SF 스릴러 영화.,https://image.tmdb.org/t/p/w500/yDQpXQqmce6vSi43bHR0Wx3EJW2.jpg,15세 이상,"마이클 엑클런드, 카롤리네 헤르퍼스, 토마스 레마르퀴스, 릭 메이올, 울리히 마이네케"
